season,episode,nepisode,EpisodeTitle,Rating,Comment,Date,sentiment,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
8,6,73,6. The Iron Throne,rotten,"As ever, the filming was nifty, with an especially lovely image of Dany striding forward with Drogon's wings rising behind her back. But the writing was . . . honestly, it just felt dumb to me.",20-May-19,NEGATIVE,1,33,84.76,23.94,71.27,20.23,11,21.21,84.85,66.67,54.55,9.09,6.06,3.03,0,0,3.03,0,3.03,12.12,9.09,0,18.18,6.06,9.09,6.06,0,12.12,6.06,0,0,0,0,0,15.15,3.03,12.12,3.03,0,0,0,3.03,3.03,0,6.06,3.03,3.03,0,0,0,0,0,0,0,9.09,6.06,0,0,0,3.03,3.03,3.03,0,0,3.03,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,18.18,0,3.03,9.09,3.03,0,3.03,3.03,9.09,0,0,0,0,0,0,0,27.27,15.15,9.09,0,0,3.03,0,0
8,6,73,6. The Iron Throne,fresh,"It's a good thing that we're left with questions and frustrations. We wouldn't have wanted it any other way, even if the nature of these questions and frustrations were not exactly how we pictured them.",20-May-19,POSITIVE,1,35,1,72.87,42.95,1.98,17.5,20,97.14,74.29,68.57,25.71,11.43,0,8.57,0,0,2.86,14.29,17.14,5.71,0,5.71,14.29,5.71,8.57,5.71,20,2.86,0,8.57,8.57,0,0,28.57,0,28.57,8.57,2.86,5.71,17.14,0,8.57,0,8.57,2.86,5.71,8.57,2.86,5.71,0,5.71,0,0,11.43,0,0,0,0,0,0,11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,5.71,8.57,0,0,5.71,2.86,0,0,0,8.57,5.71,0,0,0,0,0,0,17.14,5.71,2.86,0,0,8.57,0,0
8,6,73,6. The Iron Throne,rotten,"With the demise of arguably the last of the most charismatic and volatile characters, what's left is an overwhelming feeling of defeat.",20-May-19,NEGATIVE,1,22,99,40.06,20.79,1,22,27.27,86.36,59.09,54.55,4.55,0,0,0,0,0,0,4.55,22.73,18.18,0,18.18,9.09,0,4.55,0,9.09,9.09,4.55,9.09,0,0,9.09,9.09,0,9.09,4.55,0,0,4.55,0,0,0,4.55,0,4.55,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,9.09,0,0,4.55,0,0,4.55,4.55,0,9.09,0,0,0,0,0,0,13.64,4.55,4.55,0,0,4.55,0,0
8,6,73,6. The Iron Throne,rotten,"It all felt apart, giving way to an illogical and unsatisfying ending that tried to be too tidy for a show best known for upending traditional storytelling.",20-May-19,NEGATIVE,1,27,93.76,20.91,77.17,20.23,27,18.52,81.48,66.67,44.44,7.41,0,0,0,0,0,0,7.41,14.81,7.41,0,14.81,3.7,3.7,3.7,0,18.52,7.41,3.7,7.41,0,7.41,0,14.81,3.7,11.11,7.41,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,14.81,0,0,7.41,3.7,0,3.7,3.7,11.11,0,0,0,0,0,0,0,7.41,3.7,3.7,0,0,0,0,0
8,6,73,6. The Iron Throne,fresh,"Despite the chorus of complaints, this ending does feel truly fitting for the biggest television series of the 2010s.",20-May-19,POSITIVE,1,19,99,14.81,33.61,20.23,19,26.32,89.47,68.42,52.63,5.26,0,0,0,0,0,0,5.26,21.05,15.79,5.26,21.05,5.26,5.26,0,0,10.53,5.26,10.53,0,0,0,0,15.79,0,15.79,5.26,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,5.26,0,5.26,0,0,0,0,0,5.26,0,0,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,5.26,5.26,0,10.53,0,0,0,0,0,0,10.53,5.26,5.26,0,0,0,0,0
8,6,73,6. The Iron Throne,rotten,"Daggers really are the MVP of major character kills, aren't they? Daenerys and the Night King are going to have a lot to reflect upon in the afterlife: ""I had dragons. You had scores of zombie dead people to do your bidding. And THIS is how we went out?""",20-May-19,NEGATIVE,1,49,56.86,90.06,51.8,4.4,12.25,14.29,87.76,71.43,63.27,12.24,10.2,2.04,2.04,4.08,0,2.04,2.04,14.29,8.16,0,16.33,16.33,4.08,4.08,2.04,22.45,4.08,2.04,8.16,2.04,0,6.12,8.16,0,8.16,4.08,2.04,0,0,2.04,2.04,0,2.04,0,2.04,0,0,0,0,0,0,0,12.24,2.04,0,0,2.04,0,0,10.2,0,0,0,2.04,0,0,0,0,2.04,0,0,0,0,2.04,8.16,0,0,0,0,0,0,0,8.16,0,0,0,0,0,0,0,0,0,8.16,10.2,0,2.04,6.12,2.04,0,0,2.04,6.12,10.2,4.08,0,0,0,0,0,18.37,4.08,2.04,4.08,0,2.04,6.12,0
8,6,73,6. The Iron Throne,fresh,"We'll argue about this ending forever, but after the last three weeks, as Game of Thrones descended in a seeming death spiral, it's a relief that the finale episode works as well as it does-and it DOES work.",20-May-19,POSITIVE,1,38,60.19,55.75,99,61.63,38,15.79,94.74,63.16,55.26,15.79,2.63,0,2.63,0,0,0,13.16,18.42,10.53,2.63,18.42,7.89,5.26,13.16,0,10.53,2.63,5.26,10.53,2.63,5.26,2.63,7.89,2.63,5.26,2.63,0,0,2.63,0,2.63,0,7.89,5.26,2.63,2.63,0,2.63,0,2.63,0,0,5.26,2.63,0,0,2.63,0,2.63,2.63,0,0,0,0,0,0,0,0,7.89,2.63,0,5.26,0,0,2.63,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,2.63,7.89,0,2.63,7.89,0,0,0,15.79,0,7.89,2.63,0,0,0,0,0,18.42,2.63,7.89,0,0,5.26,2.63,0
8,6,73,6. The Iron Throne,fresh,"Was this a perfect series finale? No, but the accelerated pacing of the last two seasons wasn't helpful for this conclusion to work on all levels. I'd still argue it was thee correct conclusion for most of the characters' journeys.",20-May-19,POSITIVE,1,40,75.4,8.37,63.35,59.44,13.33,22.5,90,70,60,12.5,5,2.5,0,2.5,0,0,7.5,25,10,2.5,15,10,2.5,2.5,5,12.5,7.5,10,2.5,0,2.5,0,20,5,15,5,0,2.5,0,2.5,5,0,7.5,5,2.5,2.5,0,2.5,0,2.5,0,0,7.5,5,2.5,0,2.5,0,2.5,2.5,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.5,0,2.5,0,0,0,0,7.5,10,0,0,0,0,0,0,0,17.5,5,2.5,2.5,0,7.5,0,0
8,6,73,6. The Iron Throne,rotten,Disappointment is running high after Sunday's Game of Thrones finale....,20-May-19,NEGATIVE,1,10,89.52,40.06,99,1,10,40,100,50,30,0,0,0,0,0,0,0,0,0,0,0,20,10,0,10,0,20,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,10,10,0,0,0,30,0,10,0,0,0,0,0,0,50,40,0,0,0,10,0,0
8,6,73,6. The Iron Throne,rotten,I can't say I'm totally surprised at how things panned out.,20-May-19,NEGATIVE,1,11,1,1,99,20.23,11,18.18,90.91,81.82,72.73,27.27,18.18,18.18,0,0,0,0,9.09,0,0,0,18.18,18.18,18.18,0,9.09,27.27,0,0,0,0,0,0,36.36,0,36.36,9.09,9.09,9.09,0,9.09,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,18.18,9.09,0,9.09,0,0,0,0,0,18.18,0,0,0,0,0,0,27.27,9.09,0,0,0,18.18,0,0
8,6,73,6. The Iron Throne,fresh,"Maybe Bran officially ""won"" the Game of Thrones, but Sansa will live the best life.",20-May-19,POSITIVE,1,15,89.52,10.48,19.26,97.84,15,13.33,86.67,60,40,0,0,0,0,0,0,0,0,13.33,13.33,0,6.67,6.67,6.67,6.67,0,20,6.67,0,26.67,0,13.33,13.33,13.33,0,13.33,0,0,0,6.67,0,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,20,6.67,0,0,6.67,0,0,0,0,6.67,0,6.67,0,0,0,0,0,26.67,6.67,6.67,0,0,0,13.33,0
8,6,73,6. The Iron Throne,fresh,"Just because the final two-thirds of ""The Iron Throne"" were a mishmash doesn't mean I didn't like it.",20-May-19,POSITIVE,1,18,33.38,1,77.17,20.23,18,16.67,83.33,72.22,66.67,11.11,5.56,5.56,0,0,0,0,5.56,16.67,16.67,0,11.11,16.67,5.56,5.56,11.11,16.67,5.56,0,5.56,0,0,5.56,16.67,0,16.67,5.56,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,5.56,11.11,5.56,0,0,0,0,0,0,33.33,5.56,0,0,0,11.11,16.67,0
8,6,73,6. The Iron Throne,rotten,The Iron Throne also is an entirely predictable end to a season marred by rushed narratives and uncharacteristic U-turns in behavior that [David] Benioff and [D.B.] Weiss explain away in their post-episode behind-the-scenes features.,20-May-19,NEGATIVE,1,35,89.52,57.11,63.35,20.23,17.5,28.57,60,45.71,42.86,5.71,2.86,0,0,0,0,2.86,2.86,14.29,8.57,0,14.29,2.86,5.71,8.57,0,5.71,0,2.86,2.86,0,0,2.86,8.57,0,8.57,2.86,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,5.71,2.86,0,0,0,0,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,0,0,8.57,0,0,0,8.57,2.86,2.86,2.86,0,0,0,0,0,31.43,8.57,0,0,0,0,22.86,0
8,6,73,6. The Iron Throne,rotten,"Bran's apparent inability to feel much of anything is treated, ultimately, as a gift to the citizens of Westeros... This is a profound misreading -- not only of the complexity of the human psyche, but also of the whole of human history.",20-May-19,NEGATIVE,1,41,97.66,40.06,26.35,58.42,20.5,26.83,87.8,75.61,60.98,4.88,0,0,0,0,0,0,4.88,19.51,14.63,0,21.95,4.88,7.32,7.32,2.44,7.32,17.07,4.88,2.44,0,2.44,0,14.63,0,14.63,4.88,0,0,2.44,2.44,4.88,0,2.44,2.44,0,0,0,0,0,0,0,0,9.76,2.44,2.44,0,0,0,0,7.32,0,0,0,0,2.44,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,4.88,0,0,0,2.44,0,2.44,4.88,2.44,7.32,0,0,0,0,0,0,24.39,9.76,7.32,0,0,2.44,4.88,0
8,6,73,6. The Iron Throne,rotten,"The way the story of the Seven Kingdoms is reduced in the homestretch to the rising of four Starks feels pat, unintentionally emphasizing how everything about Game of Thrones has grown so increasingly limited in scope.",20-May-19,NEGATIVE,1,36,98.94,56.63,59.49,20.23,36,25,80.56,61.11,52.78,2.78,0,0,0,0,0,0,2.78,19.44,13.89,5.56,19.44,5.56,8.33,2.78,0,8.33,2.78,11.11,5.56,0,0,5.56,8.33,2.78,5.56,5.56,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,2.78,0,0,0,0,2.78,2.78,0,0,0,2.78,0,0,0,0,2.78,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,2.78,11.11,0,0,2.78,0,2.78,8.33,0,0,0,0,0,0,5.56,2.78,2.78,0,0,0,0,0
8,6,73,6. The Iron Throne,rotten,"I'll admit, the crosscutting of the scenes showing the Starks finding their own, separate ways forward was beautifully done. It made me wish the episode as a whole had been more cohesive, less rushed, and more emotionally resonant.",20-May-19,NEGATIVE,1,38,60.19,14.81,52.19,61.63,19,26.32,81.58,60.53,52.63,10.53,7.89,5.26,0,0,0,2.63,2.63,23.68,13.16,0,5.26,13.16,2.63,5.26,0,18.42,10.53,10.53,2.63,0,0,2.63,13.16,0,13.16,5.26,2.63,2.63,0,0,2.63,0,5.26,2.63,0,2.63,0,0,0,0,0,0,5.26,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,7.89,0,0,5.26,2.63,0,0,2.63,15.79,0,5.26,0,0,0,0,0,18.42,5.26,10.53,0,0,2.63,0,0
8,6,73,6. The Iron Throne,rotten,"Tonally odd, logically strained, and emotionally thin, ""The Iron Throne"" felt like the first draft of a finale.",20-May-19,NEGATIVE,1,18,99,13.82,77.17,1,18,22.22,77.78,55.56,38.89,0,0,0,0,0,0,0,0,22.22,16.67,5.56,11.11,0,0,5.56,0,5.56,16.67,11.11,5.56,0,0,5.56,16.67,0,16.67,11.11,0,0,0,0,5.56,0,11.11,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,5.56,0,0,0,0,0,5.56,5.56,5.56,0,0,0,0,0,0,0,33.33,5.56,16.67,0,0,0,11.11,0
8,6,73,6. The Iron Throne,rotten,"It's such an odd, underwhelming choice... Giving the crown to Bran is like giving the Super Bowl MVP to the long snapper.",20-May-19,NEGATIVE,1,22,99,17.46,20.79,1,11,9.09,86.36,68.18,45.45,4.55,0,0,0,0,0,0,4.55,22.73,18.18,0,13.64,9.09,0,0,0,18.18,9.09,4.55,9.09,0,0,9.09,9.09,0,9.09,4.55,0,0,0,0,4.55,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,9.09,4.55,0,0,4.55,0,0,0,0,0,9.09,0,0,0,0,0,0,27.27,18.18,4.55,0,0,4.55,0,0
8,6,73,6. The Iron Throne,fresh,A final series that did not seem to do justice to everything it gave us over these years... but was there a perfect ending? [Full review in Spanish],20-May-19,POSITIVE,1,28,46.07,21.49,99,98.65,9.33,14.29,96.43,85.71,60.71,17.86,3.57,0,3.57,0,0,0,14.29,14.29,7.14,0,14.29,10.71,3.57,3.57,3.57,17.86,10.71,10.71,7.14,3.57,0,3.57,21.43,3.57,17.86,7.14,0,0,3.57,3.57,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,10.71,7.14,0,0,0,3.57,0,3.57,0,0,0,0,3.57,3.57,0,0,3.57,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,7.14,14.29,0,0,14.29,0,0,0,10.71,10.71,0,0,0,0,0,0,0,21.43,10.71,0,3.57,0,0,7.14,0
8,6,73,6. The Iron Throne,rotten,"Game of Thrones has now technically ended, and it did so in the most underwhelming way imaginable, and that is... fine? Sure, it's fine. Why not. Everything's fine.",20-May-19,NEGATIVE,1,28,2.35,9.23,72.58,99,5.6,17.86,92.86,78.57,60.71,14.29,0,0,0,0,0,0,14.29,10.71,3.57,0,7.14,14.29,10.71,10.71,3.57,17.86,17.86,3.57,3.57,0,0,3.57,14.29,3.57,10.71,3.57,3.57,0,0,0,3.57,0,10.71,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,7.14,0,0,0,7.14,7.14,14.29,0,0,0,0,0,0,42.86,21.43,10.71,3.57,0,7.14,0,0
8,6,73,6. The Iron Throne,rotten,"Pretty unhappy, but not exactly disappointed, because I think we all knew this was going to be a bumpy landing.",20-May-19,NEGATIVE,1,20,8.11,3.95,98.38,1,20,25,95,80,60,15,10,5,5,0,0,0,5,15,5,0,5,10,5,10,5,30,10,5,5,5,0,0,40,5,35,10,5,0,15,0,10,0,10,0,10,10,0,10,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,10,0,10,0,0,0,0,0,15,5,10,0,0,0,0,0
8,6,73,6. The Iron Throne,rotten,"The Dany twist was inevitable, but poorly written. There are still so many rich and interesting loose ends to the show that it's a bit enraging to think about them all.",20-May-19,NEGATIVE,1,31,24.16,40.06,35.88,70.91,15.5,12.9,96.77,80.65,61.29,9.68,3.23,0,0,0,0,3.23,6.45,19.35,9.68,0,9.68,9.68,16.13,9.68,0,16.13,12.9,9.68,3.23,0,0,3.23,12.9,3.23,9.68,3.23,0,0,0,3.23,3.23,0,9.68,6.45,3.23,3.23,0,3.23,0,3.23,0,0,6.45,3.23,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,3.23,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,3.23,12.9,0,3.23,3.23,3.23,0,3.23,3.23,6.45,6.45,0,0,0,0,0,0,12.9,6.45,3.23,0,0,3.23,0,0
8,6,73,6. The Iron Throne,fresh,"This episode hit the emotional notes it set out to hit, and contained at least two very good speeches by Tyrion. I am not unhappy.",20-May-19,POSITIVE,1,25,74.19,1.98,35.01,1,12.5,20,84,64,56,12,4,4,0,0,0,0,8,16,4,4,16,4,4,4,4,4,12,8,0,0,0,0,4,0,4,0,0,0,0,0,4,0,20,4,12,12,4,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,12,8,4,0,0,0,0,0
8,6,73,6. The Iron Throne,rotten,Even Jon Snow's reunion with Ghost felt hollow. Almost as if it was spliced in after fan backlash.,20-May-19,NEGATIVE,1,18,49.68,13.82,77.17,20.23,9,16.67,72.22,55.56,50,5.56,0,0,0,0,0,0,5.56,0,0,0,22.22,5.56,11.11,16.67,0,11.11,0,0,5.56,5.56,0,0,16.67,0,16.67,5.56,0,0,11.11,0,5.56,0,11.11,5.56,5.56,0,0,0,0,0,0,0,5.56,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,11.11,0,0,5.56,0,0,5.56,5.56,11.11,0,0,0,0,0,0,0,16.67,11.11,0,0,0,5.56,0,0
8,6,73,6. The Iron Throne,rotten,"Overall it feels cheesy, expected and a bit of a cop-out.",20-May-19,NEGATIVE,1,11,97.37,40.06,5.07,20.23,11,18.18,90.91,81.82,45.45,9.09,0,0,0,0,0,0,9.09,18.18,18.18,0,9.09,0,0,9.09,0,9.09,18.18,9.09,0,0,0,0,18.18,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,9.09,9.09,0,0,0,0,0,27.27,9.09,9.09,0,0,0,9.09,0
8,6,73,6. The Iron Throne,fresh,"Its final moments weren't perfect - this was a rush to the finishing line rather than an elegant and considered ending. But, despite its many flaws, it has left us wanting more.",20-May-19,POSITIVE,1,31,32.41,4.4,99,97.31,15.5,22.58,96.77,74.19,61.29,16.13,3.23,0,3.23,0,0,0,12.9,25.81,9.68,0,9.68,9.68,3.23,9.68,3.23,16.13,12.9,6.45,6.45,3.23,3.23,0,25.81,0,25.81,3.23,0,3.23,0,3.23,12.9,0,6.45,6.45,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,3.23,9.68,0,3.23,6.45,0,0,0,16.13,9.68,3.23,0,0,0,0,0,0,19.35,6.45,6.45,0,0,3.23,3.23,0
8,6,73,6. The Iron Throne,rotten,I can always respect an attempt to take a big swing even if I don't like the result. But just dutifully trying to conclude the story as perfunctorily as possible is somehow even worse than a big swing that misses.,20-May-19,NEGATIVE,1,40,54.7,1,45.52,20.23,20,17.5,92.5,82.5,60,7.5,5,5,0,0,0,0,2.5,15,12.5,0,15,7.5,12.5,12.5,2.5,20,10,5,5,0,2.5,2.5,25,2.5,22.5,2.5,2.5,5,7.5,0,7.5,0,5,2.5,2.5,0,0,0,0,0,0,0,7.5,7.5,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,10,5,0,5,0,0,0,0,2.5,0,10,0,0,0,0,0,0,7.5,5,0,0,0,2.5,0,0
8,6,73,6. The Iron Throne,fresh,"In an otherwise lackluster episode (I'd appreciate if you'll hold the tomatoes you're aching to throw at me until I've put on my smock), the scene following Daenerys' death is particularly good.",20-May-19,POSITIVE,1,32,34.33,11.66,99,69.4,32,25,84.38,68.75,56.25,18.75,18.75,12.5,0,6.25,0,0,0,12.5,9.38,0,15.63,15.63,3.13,9.38,0,28.13,0,0,0,0,0,0,12.5,0,12.5,3.13,0,3.13,3.13,0,6.25,0,9.38,6.25,3.13,9.38,6.25,3.13,0,0,0,0,9.38,3.13,3.13,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,3.13,3.13,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,0,6.25,12.5,0,6.25,3.13,0,0,3.13,3.13,3.13,6.25,3.13,0,0,0,0,0,28.13,3.13,3.13,0,0,15.63,6.25,0
8,6,73,6. The Iron Throne,rotten,"The problem isn't that Game of Thrones didn't have an uplifting ending, but that all its revolutionary foreshadowing turned out to be another empty promise.",20-May-19,NEGATIVE,1,25,28.63,1,99,20.23,25,28,100,68,60,16,0,0,0,0,0,0,16,28,8,0,12,16,0,4,8,20,4,12,8,0,0,8,32,4,24,0,0,0,0,4,16,0,8,4,4,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,12,0,4,8,0,0,0,4,12,4,4,0,0,0,0,0,16,4,4,0,0,8,0,0
8,6,73,6. The Iron Throne,fresh,"If this is but a taste of a spring we'll never fully know, it is a sweet one that sends the show off with a fair amount of satisfaction that seemed nearly impossible two weeks ago.",20-May-19,POSITIVE,1,36,49.68,13.82,89.39,99,36,5.56,97.22,91.67,66.67,13.89,2.78,0,2.78,0,0,0,11.11,27.78,13.89,5.56,11.11,8.33,11.11,5.56,2.78,16.67,8.33,11.11,2.78,2.78,0,0,22.22,2.78,19.44,5.56,0,0,8.33,2.78,8.33,0,8.33,8.33,0,2.78,2.78,0,0,0,0,0,2.78,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,5.56,0,0,0,0,5.56,11.11,0,0,2.78,2.78,0,0,8.33,5.56,8.33,2.78,0,0,0,0,0,8.33,2.78,2.78,0,0,2.78,0,0
8,6,73,6. The Iron Throne,fresh,"The finale, rushed though it is, is ultimately very satisfying, because everyone involved brought everything they had to every scene within the episode.",20-May-19,POSITIVE,1,23,8.37,65.68,92.58,84.9,23,34.78,86.96,73.91,69.57,17.39,4.35,0,0,0,0,4.35,13.04,13.04,8.7,0,8.7,13.04,13.04,8.7,0,21.74,0,4.35,0,0,0,0,21.74,13.04,8.7,0,4.35,0,0,0,4.35,0,4.35,4.35,0,0,0,0,0,0,0,0,13.04,4.35,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,4.35,0,0,0,0,0,8.7,0,4.35,4.35,0,0,0,13.04,17.39,8.7,0,0,0,0,0,0,17.39,4.35,13.04,0,0,0,0,0
8,6,73,6. The Iron Throne,fresh,"Context for Dany's mass murder was given, and the Dragon Queen was in the most stunning shots of the night. I liked the finale because it wasn't squeaky clean.",20-May-19,POSITIVE,1,29,84,9.86,43.66,74.09,14.5,13.79,82.76,65.52,51.72,6.9,3.45,3.45,0,0,0,0,3.45,17.24,13.79,0,10.34,10.34,0,6.9,3.45,17.24,10.34,3.45,3.45,0,0,3.45,6.9,0,6.9,0,3.45,0,0,0,3.45,0,13.79,6.9,3.45,3.45,0,0,0,0,0,0,6.9,3.45,0,0,3.45,0,0,3.45,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,6.9,10.34,3.45,0,3.45,0,3.45,0,6.9,17.24,0,0,0,0,0,0,0,17.24,6.9,3.45,0,0,6.9,0,0
8,6,73,6. The Iron Throne,fresh,"As with the rest of Season 8, it was rushed and there just wasn't enough time, but it certainly did leave me wanting more. Similar to the other season finales, Game Of Thrones set up a future I really want to see.",20-May-19,POSITIVE,1,42,70.33,1,97.09,20.23,21,11.9,95.24,71.43,59.52,9.52,4.76,4.76,0,0,0,0,4.76,14.29,7.14,2.38,16.67,4.76,9.52,7.14,2.38,14.29,11.9,9.52,2.38,0,0,2.38,23.81,0,23.81,0,0,4.76,0,4.76,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,4.76,0,0,0,0,0,4.76,9.52,0,2.38,4.76,2.38,0,0,9.52,7.14,0,2.38,0,0,0,0,0,14.29,4.76,7.14,0,0,2.38,0,0
